event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
UKR193833,"10 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Zaporizhia,Polohivskyi,Huliaipilska,Temyrivka,47.8235,36.5722,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 10 November 2024, Russian air forces carried out airstrikes at Ukrainian positions near Temyrivka, Zaporizhia. According to Russian sources, up to 145 Ukrainian servicemen were killed near Sukhi Yaly, Velyka Novosilka, Zelene Pole, Rivnopil and Temyrivka [Russian MoD reported 145 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1732047041
UKR193842,"10 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Volnovaskyi,Velykonovosilkivska,"Velyka Novosilka",47.8453,36.8353,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 10 November 2024, Russian air forces carried out airstrikes at Ukrainian positions near Velyka Novosilka, Donetsk. According to Russian sources, up to 145 Ukrainian servicemen were killed near Sukhi Yaly, Velyka Novosilka, Zelene Pole, Rivnopil and Temyrivka [Russian MoD reported 145 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1732047041
UKR193847,"10 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kupianskyi,Vilhuvatska,Vilkhuvatka,50.1842,37.5156,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 10 November 2024, Russian air forces carried out airstrikes at Ukrainian positions near Vilkhuvatka, Kharkiv. According to Russian sources, up to 95 Ukrainian servicemen were killed near Vovchansk, Vilkhuvatka and Oleksandrivka [Russian MoD reported 95 fatalities. Coded as 10 fatalities split across 3 events. 3 fatalities coded to this event].",3,,1732047041
UKR193862,"10 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Volnovaskyi,Velykonovosilkivska,"Zelene Pole",47.83,36.6237,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 10 November 2024, Russian air forces carried out airstrikes at Ukrainian positions near Zelene Pole, Donetsk. According to Russian sources, up to 145 Ukrainian servicemen were killed near Sukhi Yaly, Velyka Novosilka, Zelene Pole, Rivnopil and Temyrivka [Russian MoD reported 145 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1732047041
UKR193785,"10 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Kramatorskyi,Kostiantynivska,Kostiantynivka,48.5333,37.7166,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 10 November 2024, Russian air forces carried out airstrikes at Ukrainian positions near Kostiantynivka, Donetsk. According to Russian sources, up to 540 Ukrainian servicemen were killed near Predtechyne, Minkivka, Zvanivka, Kurakhove, Kostiantynivka, Chasiv Yar, Mykolaivka, Slovyansk and Siversk [Russian MoD reported 540 fatalities. Coded as 10 fatalities split across 9 events. 1 fatality coded to this event].",1,,1732655049
UKR193505,"09 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Sumy,Sumskyi,Yunakivska,Basivka,51.1856,35.0877,1,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 9 November 2024, Russian forces launched an air strike with guided aerial bombs, FPV drone strike and shelled Basivka, Sumy region, with artillery. According to Russian sources, on that day, 290 Ukrainian soldiers were killed near Basivka, Bilovody, Vodolahy, Zhuravka, Pavlivka, Sumy region. [Russian MoD reported 290 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1732047039
UKR193512,"09 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Sumy,Sumskyi,Khotinska,Bilovody,51.1757,34.9765,1,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 9 November 2024, Russian forces launched an air strike with guided aerial bombs at Bilovody, Sumy region. According to Russian sources, on that day, 290 Ukrainian soldiers were killed near Basivka, Bilovody, Vodolahy, Zhuravka, Pavlivka, Sumy region. [Russian MoD reported 290 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1732047039
UKR193550,"09 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Kostiantynivka,47.8659,37.4083,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 9 November 2024, Russian forces launched an air strike at Kostiantynivka, Donetsk region. According to Russian sources, on that day, 640 Ukrainian soldiers were killed near Mykolaivka, Kostiantynivka, Zaliznianske, Novomarkove, Kurakhove, Dalnie, Siversk, Donetsk region. [Russian MoD reported 640 fatalities. Coded as 10 fatalities split across 7 events. 2 fatalities coded to this event].",2,,1732047039
UKR193554,"09 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kharkivskyi,Derhachivska,"Kozacha Lopan",50.3319,36.1936,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 9 November 2024, Russian forces launched an air strike at Kozacha Lopan, Kharkiv region. According to Russian sources, on that day, 50 Ukrainian soldiers were killed near Bochkove, Mali Prokhody, Borshchova, Kozacha Lopan, Kharkiv region. [Russian MoD reported 50 fatalities. Coded as 10 fatalities split across 4 events. 3 fatalities coded to this event].",3,,1732047039
UKR193582,"09 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Myrnohradska,Myrnohrad,48.2959,37.2704,1,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 9 November 2024, Russian forces launched an air strike at Myrnohrad, Donetsk region. According to Russian sources, on that day, 460 Ukrainian soldiers were killed near Vovchenka, Myroliubivka, Novotroitske, Novoselydivka, Pokrovsk, Toretsk, Shcherbynivka, Shevchenko, Myrnohrad, Donetsk region. [Russian MoD reported 460 fatalities. Coded as 10 fatalities split across 9 events. 1 fatality coded to this event].",1,,1732047039
UKR193591,"09 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Zaporizhia,Polohivskyi,Orikhivska,Novoandriivka,47.5621,35.6972,2,"Ministry of Defence of Russia; Suspilne Media",National,"On 9 November 2024, Russian forces launched an FPV drone strike and shelled Ukrainian positions near Novoandriivka, Zaporizhia region, with artillery. According to Russian sources, on that day, 50 Ukrainian soldiers were killed near Pyatykhatky, Antonivka, Olhivka, Dniprovske, Kherson region, Novoandriivka, Zaporizhia region. [Russian MoD reported 50 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1732047039
UKR193610,"09 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Sumy,Sumskyi,Bilopilska,Pavlivka,51.2231,34.5161,1,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 9 November 2024, Russian forces launched an FPV drone strike, dropped an explosive from a drone and shelled Pavlivka, Sumy region, with MLRS and mortars. According to Russian sources, on that day, 290 Ukrainian soldiers were killed near Basivka, Bilovody, Vodolahy, Zhuravka, Pavlivka, Sumy region. [Russian MoD reported 290 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1732047040
UKR193618,"09 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Pokrovska,Pokrovsk,48.281,37.1814,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 9 November 2024, Russian forces launched an air strike at Pokrovsk, Donetsk region. According to Russian sources, on that day, 460 Ukrainian soldiers were killed near Vovchenka, Myroliubivka, Novotroitske, Novoselydivka, Pokrovsk, Toretsk, Shcherbynivka, Shevchenko, Myrnohrad, Donetsk region. [Russian MoD reported 460 fatalities. Coded as 10 fatalities split across 9 events. 1 fatality coded to this event].",1,,1732047040
UKR193629,"09 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Volnovaskyi,Velykonovosilkivska,Rozdolne,47.9068,36.9178,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 9 November 2024, Russian forces launched an air strike at Rozdolne, Donetsk region. According to Russian sources, on that day, 105 Ukrainian soldiers were killed near Rozdolne, Zelene Pole, Donetsk region, Temyrivka, Zaporizhia region. [Russian MoD reported 105 fatalities. Coded as 10 fatalities split across 3 events. 3 fatalities coded to this event].",3,,1732047040
UKR193637,"09 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Bakhmutskyi,Siverska,Siversk,48.8726,38.096,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 9 November 2024, Russian forces launched an air strike at Siversk, Donetsk region. According to Russian sources, on that day, 640 Ukrainian soldiers were killed near Mykolaivka, Kostiantynivka, Zaliznianske, Novomarkove, Kurakhove, Dalnie, Siversk, Donetsk region. [Russian MoD reported 640 fatalities. Coded as 10 fatalities split across 7 events. 2 fatalities coded to this event].",2,,1732047040
UKR193646,"09 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Zaporizhia,Polohivskyi,Huliaipilska,Temyrivka,47.8235,36.5722,1,"Ministry of Defence of Russia; Ministry of Defence of Ukraine; Suspilne Media",Other-National,"On 9 November 2024, Russian forces launched an air strike with guided aerial bombs at Temyrivka, Zaporizhia region. According to Russian sources, on that day, 105 Ukrainian soldiers were killed near Rozdolne, Zelene Pole, Donetsk region, Temyrivka, Zaporizhia region. [Russian MoD reported 105 fatalities. Coded as 10 fatalities split across 3 events. 4 fatalities coded to this event].",4,,1732047040
UKR193669,"09 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Volnovaskyi,Velykonovosilkivska,"Zelene Pole",47.83,36.6237,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 9 November 2024, Russian forces launched an air strike at Zelene Pole, Donetsk region. According to Russian sources, on that day, 105 Ukrainian soldiers were killed near Rozdolne, Zelene Pole, Donetsk region, Temyrivka, Zaporizhia region. [Russian MoD reported 105 fatalities. Coded as 10 fatalities split across 3 events. 3 fatalities coded to this event].",3,,1732047040
UKR193670,"09 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Sumy,Sumskyi,Khotinska,Zhuravka,51.2161,34.9866,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 9 November 2024, Russian forces launched an air strike with guided aerial bombs, FPV drone strike, dropped an explosive from a drone and shelled Zhuravka, Sumy region, with MLRS and tank. According to Russian sources, on that day, 290 Ukrainian soldiers were killed near Basivka, Bilovody, Vodolahy, Zhuravka, Pavlivka, Sumy region. [Russian MoD reported 290 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1732047040
UKR193515,"09 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Chuhuivskyi,Vovchanska,Bochkove,50.3244,37.1409,1,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 9 November 2024, Russian forces launched an air strike at Bochkove, Kharkiv region. According to Russian sources, on that day, 50 Ukrainian soldiers were killed near Bochkove, Mali Prokhody, Borshchova, Kozacha Lopan, Kharkiv region. [Russian MoD reported 50 fatalities. Coded as 10 fatalities split across 4 events. 3 fatalities coded to this event].",3,,1732655049
UKR193558,"09 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kupianskyi,Kupianska,Kupiansk,49.7106,37.6152,1,"Ministry of Defence of Russia; Ministry of Defence of Ukraine; Ukrinform",Other-National,"On 9 November 2024, Russian forces launched an air strike with guided aerial bombs at Kupiansk, Kharkiv region. According to Russian sources, on that day, 490 Ukrainian soldiers were killed near Kupiansk, Zahryzove, Bohuslavka, Hlushkivka, Podoly, Petropavlivka, Kharkiv region, Terny, Donetsk region. [Russian MoD reported 490 fatalities. Coded as 10 fatalities split across 7 events. 2 fatalities coded to this event].",2,,1732655049
